,0,1
1625,2016-02-25 14:30:30.020111084,
1626,2016-02-25 14:31:36.124145508,
1627,2016-02-25 14:32:28.627349854,
1628,2016-02-25 14:32:58.029144287,
1629,2016-02-25 14:32:59.129211425,
1630,2016-02-25 14:34:28.134643555,
1631,2016-02-25 14:36:32.242218018,
1632,2016-02-25 15:29:13.815460205,
1633,2016-02-25 15:29:37.616912842,
1634,2016-02-25 15:30:44.921020508,
1635,2016-02-25 15:31:31.123840332,
1636,2016-02-25 15:33:59.832916260,
1637,2016-02-25 15:35:49.639617920,
1638,2016-02-25 16:26:47.806549072,
1639,2016-02-25 16:28:55.914367676,
1640,2016-02-25 16:29:50.717712402,
1641,2016-02-25 16:31:08.022430420,
1642,2016-02-25 16:32:50.128662109,
1643,2016-02-25 16:32:50.928710938,
1644,2016-02-25 16:33:50.532348633,
1645,2016-02-25 16:34:13.733764648,
1646,2016-02-25 16:34:53.836212158,
1647,2016-02-25 16:34:55.136291504,
1648,2016-02-25 17:32:05.425933838,
1649,2016-02-25 17:35:12.737365723,
1650,2016-02-25 18:29:55.317993164,
1651,2016-02-25 19:25:37.802276611,
1652,2016-02-25 19:28:04.711242676,
1653,2016-02-25 19:29:48.517578125,
1654,2016-02-25 19:30:37.020538330,
1655,2016-02-25 19:32:17.726684570,
1656,2016-02-25 19:33:24.630767822,
1657,2016-02-25 19:34:56.336364746,
1658,2016-02-25 20:32:21.426910400,
1659,2016-02-25 20:32:50.928710938,
1660,2016-02-25 20:33:19.530456543,
1661,2016-02-25 20:34:40.335388184,
1662,2016-02-25 20:35:45.039337158,
1663,2016-02-25 21:27:33.109313965,
1664,2016-02-25 21:27:35.409454346,
1665,2016-02-25 21:28:34.913085938,
1666,2016-02-25 21:29:25.116149902,
1667,2016-02-25 21:29:26.816253662,
1668,2016-02-25 21:31:38.024261475,
1669,2016-02-25 21:32:21.326904297,
1670,2016-02-25 21:33:47.632171631,
1671,2016-02-25 21:35:17.137634277,
1672,2016-02-25 21:35:56.440032959,
1673,2016-02-25 22:26:24.505126953,
1674,2016-02-25 22:31:13.422760010,
1675,2016-02-25 22:31:40.524414061,
1676,2016-02-25 23:28:33.012969971,
1677,2016-02-25 23:29:43.917297363,
1678,2016-02-25 23:29:45.317382812,
1679,2016-02-25 23:31:06.122314453,
1680,2016-02-25 23:32:55.829010010,
1681,2016-02-25 23:35:07.137023926,
1682,2016-02-25 23:35:07.737060547,
1683,2016-02-26 00:26:03.703857422,
1684,2016-02-26 00:26:36.605865479,
1685,2016-02-26 00:28:23.512390137,
1686,2016-02-26 00:29:12.715393066,
1687,2016-02-26 00:36:27.141906738,
1688,2016-02-26 01:27:43.909973145,
1689,2016-02-26 01:30:07.818756104,
1690,2016-02-26 01:30:39.920715332,
1691,2016-02-26 01:35:06.736999512,
1692,2016-02-26 01:35:44.339294434,
1693,2016-02-26 02:29:00.714660645,
1694,2016-02-26 02:30:06.918701172,
1695,2016-02-26 02:30:10.618927002,
1696,2016-02-26 02:30:40.920776367,
1697,2016-02-26 02:30:42.120849609,
1698,2016-02-26 02:31:48.224884033,
1699,2016-02-26 02:32:57.329101562,
1700,2016-02-26 02:32:58.729187012,
1701,2016-02-26 03:25:45.402740479,
1702,2016-02-26 03:26:51.106750488,
1703,2016-02-26 03:27:23.508728027,
1704,2016-02-26 03:28:17.212005615,
1705,2016-02-26 03:31:58.825531006,
1706,2016-02-26 03:33:18.330383301,
1707,2016-02-26 03:34:08.133422852,
1708,2016-02-26 03:34:33.234954834,
1709,2016-02-26 03:35:50.439666748,
1710,2016-02-26 04:25:54.203277588,
1711,2016-02-26 04:27:16.508300781,
1712,2016-02-26 04:28:15.111877441,
1713,2016-02-26 04:28:42.413543701,
1714,2016-02-26 04:29:44.317321777,
1715,2016-02-26 04:31:14.422821045,
1716,2016-02-26 04:34:29.534729004,
1717,2016-02-26 05:31:10.122558594,
1718,2016-02-26 05:32:39.227996826,
1719,2016-02-26 05:34:50.536010742,
1720,2016-02-26 06:26:07.504089354,
1721,2016-02-26 06:28:10.111572266,
1722,2016-02-26 06:29:42.817230225,
1723,2016-02-26 06:29:43.317260742,
1724,2016-02-26 06:30:26.819915771,
1725,2016-02-26 06:31:38.024261475,
1726,2016-02-26 06:32:50.428680420,
1727,2016-02-26 06:34:42.435516357,
1728,2016-02-26 06:35:50.939697266,
1729,2016-02-26 07:26:16.404632568,
1730,2016-02-26 07:27:56.710754395,
1731,2016-02-26 07:30:46.221099854,
1732,2016-02-26 07:34:02.633087158,
1733,2016-02-26 07:34:33.334960938,
1734,2016-02-26 07:34:34.335021973,
1735,2016-02-26 07:36:27.541931152,
1736,2016-02-26 08:27:22.408660889,
1737,2016-02-26 08:28:03.911193848,
1738,2016-02-26 08:29:12.315368652,
1739,2016-02-26 08:29:13.515441895,
1740,2016-02-26 08:29:58.018157959,
1741,2016-02-26 08:31:32.123901367,
1742,2016-02-26 08:33:32.531250000,
1743,2016-02-26 08:35:22.237945557,
1744,2016-02-26 09:26:21.204925537,
1745,2016-02-26 09:27:03.607513428,
1746,2016-02-26 09:32:35.027740479,
1747,2016-02-26 09:34:15.133850098,
1748,2016-02-26 09:34:39.635345459,
1749,2016-02-26 09:36:35.642425537,
1750,2016-02-26 10:25:54.603302002,
1751,2016-02-26 10:33:37.031524657,
1752,2016-02-26 10:35:03.736816406,
1753,2016-02-26 11:30:40.120727539,
1754,2016-02-26 11:32:25.027130127,
1755,2016-02-26 11:33:13.730102539,
1756,2016-02-26 11:34:27.134582520,
1757,2016-02-26 12:26:40.306091309,
1758,2016-02-26 12:27:32.009246826,
1759,2016-02-26 12:28:15.411895752,
1760,2016-02-26 12:28:52.314147949,
1761,2016-02-26 12:29:41.117126465,
1762,2016-02-26 12:33:29.131042479,
1763,2016-02-26 13:25:58.003509521,
1764,2016-02-26 13:27:20.008514404,
1765,2016-02-26 13:28:24.112426758,
1766,2016-02-26 13:29:22.916015625,
1767,2016-02-26 13:30:44.721008301,
1768,2016-02-26 13:32:14.926513672,
1769,2016-02-26 13:32:42.328186035,
1770,2016-02-26 13:35:57.540100098,
1771,2016-02-26 13:35:58.240142822,
1772,2016-02-26 14:29:26.316223145,
1773,2016-02-26 14:32:18.926757812,
1774,2016-02-26 14:36:13.341064453,
1775,2016-02-26 15:25:52.203155518,
1776,2016-02-26 15:28:43.013580322,
1777,2016-02-26 15:30:29.420074463,
1778,2016-02-26 15:31:20.723205566,
1779,2016-02-26 15:32:21.326904297,
1780,2016-02-26 15:32:52.428802490,
1781,2016-02-26 15:33:18.830413818,
1782,2016-02-26 15:34:42.735534668,
1783,2016-02-26 15:34:43.935607910,
1784,2016-02-26 15:35:56.440032959,
1785,2016-02-26 16:26:22.805023193,
1786,2016-02-26 16:26:24.105102539,
1787,2016-02-26 16:26:51.106750488,
1788,2016-02-26 16:26:51.906799316,
1789,2016-02-26 16:27:40.209747314,
1790,2016-02-26 16:29:21.415924072,
1791,2016-02-26 16:29:57.418121338,
1792,2016-02-26 16:30:26.819915771,
1793,2016-02-26 16:31:29.323730469,
1794,2016-02-26 16:34:07.433380127,
1795,2016-02-26 16:34:36.735168457,
1796,2016-02-26 16:35:28.038299561,
1797,2016-02-26 16:36:33.942321777,
1798,2016-02-26 16:36:35.042388916,
1799,2016-02-26 17:28:04.411224365,
1800,2016-02-26 17:31:16.522949219,
1801,2016-02-26 17:34:02.233062744,
1802,2016-02-26 17:36:08.540771484,
1803,2016-02-26 18:25:47.502868652,
1804,2016-02-26 18:31:53.825225830,
1805,2016-02-26 18:33:05.329589844,
1806,2016-02-26 18:34:18.834075928,
1807,2016-02-26 18:34:59.936584473,
1808,2016-02-26 18:36:08.340759277,
1809,2016-02-26 19:27:42.509887695,
1810,2016-02-26 19:31:23.423370361,
1811,2016-02-26 19:32:25.127136229,
1812,2016-02-26 19:35:11.037261963,
1813,2016-02-26 20:25:44.802703857,
1814,2016-02-26 20:26:22.304992676,
1815,2016-02-26 20:28:28.312683105,
1816,2016-02-26 20:30:03.018463135,
1817,2016-02-26 20:31:02.322082520,
1818,2016-02-26 20:31:37.924255371,
1819,2016-02-26 20:33:11.029937744,
1820,2016-02-26 20:34:07.133361816,
1821,2016-02-26 21:32:03.825836182,
1822,2016-02-26 21:34:30.434783936,
1823,2016-02-26 22:27:11.207977295,
1824,2016-02-26 22:31:17.823028564,
1825,2016-02-26 22:31:40.324401855,
1826,2016-02-26 22:32:07.426055908,
1827,2016-02-26 22:36:02.340393066,
1828,2016-02-26 23:27:14.108154297,
1829,2016-02-26 23:27:36.009490967,
1830,2016-02-26 23:28:14.411834717,
1831,2016-02-26 23:30:29.520080565,
1832,2016-02-26 23:32:02.925781250,
1833,2016-02-26 23:32:30.827484131,
1834,2016-02-26 23:34:17.233978271,
1835,2016-02-26 23:36:23.541687012,
1836,2016-02-27 00:29:17.915710449,
1837,2016-02-27 00:32:29.627410889,
1838,2016-02-27 00:33:51.232391357,
1839,2016-02-27 00:34:21.734252930,
1840,2016-02-27 00:34:22.734313965,
1841,2016-02-27 00:35:43.939270020,
1842,2016-02-27 01:25:33.001983643,
1843,2016-02-27 01:27:03.607513428,
1844,2016-02-27 01:29:16.515625000,
1845,2016-02-27 01:32:26.027191162,
1846,2016-02-27 01:33:20.330505371,
1847,2016-02-27 01:33:59.032867432,
1848,2016-02-27 02:25:45.702758789,
1849,2016-02-27 02:27:25.908874512,
1850,2016-02-27 02:28:35.613128662,
1851,2016-02-27 02:29:05.314941406,
1852,2016-02-27 02:29:36.216827393,
1853,2016-02-27 02:30:31.320190430,
1854,2016-02-27 02:34:49.335937500,
1855,2016-02-27 03:26:20.504882811,
1856,2016-02-27 03:27:46.410125732,
1857,2016-02-27 03:28:22.912353516,
1858,2016-02-27 03:30:01.618377686,
1859,2016-02-27 03:32:29.427398682,
1860,2016-02-27 03:33:47.532165527,
1861,2016-02-27 03:34:29.034698486,
1862,2016-02-27 04:25:43.302612305,
1863,2016-02-27 04:25:46.902832031,
1864,2016-02-27 04:27:30.309143066,
1865,2016-02-27 04:28:16.511962891,
1866,2016-02-27 04:28:41.013458252,
1867,2016-02-27 04:30:52.421478271,
1868,2016-02-27 04:33:19.530456543,
1869,2016-02-27 04:33:21.130554199,
1870,2016-02-27 04:34:31.334838867,
1871,2016-02-27 04:34:32.034881592,
1872,2016-02-27 05:27:07.707763672,
1873,2016-02-27 05:31:51.225067139,
1874,2016-02-27 05:34:02.533081055,
1875,2016-02-27 06:25:53.203216553,
1876,2016-02-27 06:27:15.808258057,
1877,2016-02-27 06:28:03.111145020,
1878,2016-02-27 06:29:25.516174315,
1879,2016-02-27 06:29:52.717834473,
1880,2016-02-27 06:32:17.526672363,
1881,2016-02-27 06:32:18.526733397,
1882,2016-02-27 07:27:23.808746338,
1883,2016-02-27 07:29:47.017486572,
1884,2016-02-27 07:31:07.022369385,
1885,2016-02-27 07:31:49.224945068,
1886,2016-02-27 07:34:46.535766602,
1887,2016-02-27 07:36:28.241973877,
1888,2016-02-27 08:27:07.107727051,
1889,2016-02-27 08:29:10.315246582,
1890,2016-02-27 08:32:21.926940918,
1891,2016-02-27 08:33:35.031402588,
1892,2016-02-27 08:34:17.433990479,
1893,2016-02-27 09:25:33.201995850,
1894,2016-02-27 09:26:21.904968262,
1895,2016-02-27 09:29:28.016326904,
1896,2016-02-27 09:30:53.821563721,
1897,2016-02-27 09:31:30.323791504,
1898,2016-02-27 09:32:15.826568604,
1899,2016-02-27 09:32:47.028472900,
1900,2016-02-27 09:32:47.828521729,
1901,2016-02-27 09:33:34.531372070,
1902,2016-02-27 09:34:24.134399414,
1903,2016-02-27 09:35:38.838958740,
1904,2016-02-27 09:36:14.241119385,
1905,2016-02-27 09:36:31.242156982,
1906,2016-02-27 10:25:54.603302002,
1907,2016-02-27 10:26:16.504638672,
1908,2016-02-27 10:26:44.506347656,
1909,2016-02-27 10:27:34.809417725,
1910,2016-02-27 10:28:18.612091064,
1911,2016-02-27 10:28:52.614166260,
1912,2016-02-27 10:30:44.120971680,
1913,2016-02-27 10:33:48.932250977,
1914,2016-02-27 10:34:51.036041260,
1915,2016-02-27 10:35:49.739624023,
1916,2016-02-27 11:26:34.305725098,
1917,2016-02-27 11:28:19.812164307,
1918,2016-02-27 11:30:31.520202637,
1919,2016-02-27 11:31:08.022430420,
1920,2016-02-27 11:31:59.825592041,
1921,2016-02-27 11:33:05.729614258,
1922,2016-02-27 11:34:20.534179688,
1923,2016-02-27 11:34:58.536499022,
1924,2016-02-27 11:35:00.236602783,
1925,2016-02-27 11:36:37.842559814,
1926,2016-02-27 12:26:16.604644775,
1927,2016-02-27 12:26:40.306091309,
1928,2016-02-27 12:28:31.012847900,
1929,2016-02-27 12:28:46.713806152,
1930,2016-02-27 12:29:31.316528320,
1931,2016-02-27 12:30:49.021270752,
1932,2016-02-27 12:32:38.927978516,
1933,2016-02-27 12:33:11.129943848,
1934,2016-02-27 12:36:04.140502930,
1935,2016-02-27 12:36:29.442047119,
1936,2016-02-27 13:29:28.516357422,
1937,2016-02-27 13:33:22.730651855,
1938,2016-02-27 13:36:12.240997314,
1939,2016-02-27 14:25:45.402740479,
1940,2016-02-27 14:26:30.405487061,
1941,2016-02-27 14:28:51.914123535,
1942,2016-02-27 14:29:30.116455078,
1943,2016-02-27 14:30:31.120178223,
1944,2016-02-27 14:32:00.525634766,
1945,2016-02-27 14:32:25.427154541,
1946,2016-02-27 14:33:29.531066895,
1947,2016-02-27 14:34:25.734497070,
1948,2016-02-27 14:35:34.038665771,
1949,2016-02-27 14:35:59.540222168,
1950,2016-02-27 14:36:27.441925049,
1951,2016-02-27 15:26:59.107238770,
1952,2016-02-27 15:27:44.910034180,
1953,2016-02-27 15:28:18.112060547,
1954,2016-02-27 15:29:06.415008545,
1955,2016-02-27 15:32:58.129150391,
1956,2016-02-27 15:34:10.133544922,
1957,2016-02-27 16:28:10.011566162,
1958,2016-02-27 16:30:56.221710205,
1959,2016-02-27 16:33:44.131958007,
1960,2016-02-27 16:34:19.334106445,
1961,2016-02-27 16:34:44.335632324,
1962,2016-02-27 16:35:58.340148926,
1963,2016-02-27 17:25:58.603546143,
1964,2016-02-27 17:26:35.605804443,
1965,2016-02-27 17:28:59.014556885,
1966,2016-02-27 17:31:24.723449707,
1967,2016-02-27 17:32:30.327453613,
1968,2016-02-27 17:33:21.230560303,
1969,2016-02-27 17:33:51.632415771,
1970,2016-02-27 17:34:17.333984375,
1971,2016-02-27 17:35:01.936706543,
1972,2016-02-27 17:35:27.338256836,
1973,2016-02-27 17:36:00.440277100,
1974,2016-02-27 18:25:34.702087402,
1975,2016-02-27 18:26:43.006256104,
1976,2016-02-27 18:29:36.716857910,
1977,2016-02-27 18:31:52.025115967,
1978,2016-02-27 18:34:23.634368896,
1979,2016-02-27 19:25:41.802520752,
1980,2016-02-27 19:25:43.002593994,
1981,2016-02-27 19:27:05.707641602,
1982,2016-02-27 19:28:13.211761475,
1983,2016-02-27 19:28:50.214019775,
1984,2016-02-27 19:30:08.618804932,
1985,2016-02-27 19:32:18.626739502,
1986,2016-02-27 19:32:24.627105713,
1987,2016-02-27 19:33:23.830718994,
1988,2016-02-27 19:34:38.435272217,
1989,2016-02-27 19:35:04.936889648,
1990,2016-02-27 19:35:36.438812256,
1991,2016-02-27 19:35:59.040191650,
1992,2016-02-27 19:36:16.441253662,
1993,2016-02-27 20:26:26.305236816,
1994,2016-02-27 20:32:23.827056885,
1995,2016-02-27 20:33:29.931091309,
1996,2016-02-27 20:34:48.935913086,
1997,2016-02-27 20:35:53.839874268,
1998,2016-02-27 21:25:29.601776123,
1999,2016-02-27 21:26:20.104858398,
2000,2016-02-27 21:26:58.707214355,
2001,2016-02-27 21:30:25.619842529,
2002,2016-02-27 21:34:26.934570312,
2003,2016-02-27 21:36:31.842193604,
2004,2016-02-27 22:27:40.009735107,
2005,2016-02-27 22:27:53.310546875,
2006,2016-02-27 22:28:45.513732910,
2007,2016-02-27 22:29:07.115051270,
2008,2016-02-27 22:29:33.816680908,
2009,2016-02-27 22:32:06.826019287,
2010,2016-02-27 22:34:56.536376953,
2011,2016-02-27 22:35:47.639495850,
2012,2016-02-27 22:36:13.141052246,
2013,2016-02-27 23:27:05.107604980,
2014,2016-02-27 23:27:41.209808350,
2015,2016-02-27 23:28:51.814117432,
2016,2016-02-27 23:30:12.719055176,
2017,2016-02-27 23:31:03.022125244,
2018,2016-02-27 23:35:23.938049316,
2019,2016-02-27 23:35:58.640167236,
2020,2016-02-28 00:28:25.812530518,
2021,2016-02-28 00:31:00.421966553,
2022,2016-02-28 00:33:27.830963135,
2023,2016-02-28 00:34:36.335144043,
2024,2016-02-28 00:35:52.139770508,
2025,2016-02-28 01:29:24.516113281,
2026,2016-02-28 01:29:25.016143799,
2027,2016-02-28 01:30:47.421173096,
2028,2016-02-28 01:33:10.529907227,
2029,2016-02-28 01:33:56.632720947,
2030,2016-02-28 01:34:52.536132811,
2031,2016-02-28 02:32:06.826019287,
2032,2016-02-28 02:32:38.327941895,
2033,2016-02-28 02:35:20.837860107,
2034,2016-02-28 02:35:42.439178467,
2035,2016-02-28 03:26:10.404266357,
2036,2016-02-28 03:31:06.122314453,
2037,2016-02-28 03:33:55.132629395,
2038,2016-02-28 03:35:22.737976074,
2039,2016-02-28 03:35:24.138061523,
2040,2016-02-28 04:27:05.107604980,
2041,2016-02-28 04:30:19.219451904,
2042,2016-02-28 04:32:27.627288818,
2043,2016-02-28 04:33:05.829620361,
2044,2016-02-28 04:35:31.638519287,
2045,2016-02-28 05:26:14.404510498,
2046,2016-02-28 05:27:49.810333252,
2047,2016-02-28 05:28:54.914306641,
2048,2016-02-28 05:29:35.516784668,
2049,2016-02-28 05:31:35.624114990,
2050,2016-02-28 05:31:38.624298096,
2051,2016-02-28 05:33:08.429779053,
2052,2016-02-28 05:34:53.536193848,
2053,2016-02-28 05:35:23.238006592,
2054,2016-02-28 06:25:52.103149414,
2055,2016-02-28 06:27:42.509887695,
2056,2016-02-28 06:29:08.115112305,
2057,2016-02-28 06:33:50.332336426,
2058,2016-02-28 07:27:38.909667969,
2059,2016-02-28 07:28:10.211578369,
2060,2016-02-28 07:29:03.014801025,
2061,2016-02-28 07:30:10.918945312,
2062,2016-02-28 07:30:11.718994141,
2063,2016-02-28 07:31:47.824859619,
2064,2016-02-28 07:33:21.530578613,
2065,2016-02-28 07:34:28.434661865,
2066,2016-02-28 07:35:04.836883545,
2067,2016-02-28 08:27:44.109985352,
2068,2016-02-28 08:28:10.911621094,
2069,2016-02-28 08:28:57.214447021,
2070,2016-02-28 08:30:11.018951416,
2071,2016-02-28 08:33:06.729675293,
2072,2016-02-28 08:36:03.040435791,
2073,2016-02-28 09:26:46.306457520,
2074,2016-02-28 09:28:13.311767578,
2075,2016-02-28 09:28:21.612274170,
2076,2016-02-28 09:30:26.419891357,
2077,2016-02-28 09:32:02.425750732,
2078,2016-02-28 09:35:45.739379883,
2079,2016-02-28 09:35:46.739440918,
2080,2016-02-28 10:30:14.619171143,
2081,2016-02-28 10:30:37.520568848,
2082,2016-02-28 10:31:26.423553467,
2083,2016-02-28 10:32:35.227752686,
2084,2016-02-28 10:33:11.729980469,
2085,2016-02-28 10:33:35.731445312,
2086,2016-02-28 10:34:00.432952881,
2087,2016-02-28 10:36:32.142211914,
2088,2016-02-28 11:26:06.804046631,
2089,2016-02-28 11:27:55.710693359,
2090,2016-02-28 11:28:20.812225342,
2091,2016-02-28 11:29:22.015960693,
2092,2016-02-28 11:30:40.720764160,
2093,2016-02-28 11:31:09.622528076,
2094,2016-02-28 11:31:32.323913574,
2095,2016-02-28 11:32:19.326782227,
2096,2016-02-28 11:33:11.029937744,
2097,2016-02-28 11:33:59.232879639,
2098,2016-02-28 11:34:27.334594727,
2099,2016-02-28 11:35:55.239959717,
2100,2016-02-28 11:36:21.841583252,
2101,2016-02-28 12:25:32.801971436,
2102,2016-02-28 12:25:55.703369141,
2103,2016-02-28 12:28:38.613311768,
2104,2016-02-28 12:29:12.215362549,
2105,2016-02-28 12:31:06.522338867,
2106,2016-02-28 12:31:53.625213623,
2107,2016-02-28 12:32:16.526611328,
2108,2016-02-28 12:33:33.331298828,
2109,2016-02-28 12:33:34.331359863,
2110,2016-02-28 12:34:51.836090088,
2111,2016-02-28 12:35:41.939147949,
2112,2016-02-28 12:35:43.639251709,
2113,2016-02-28 13:26:11.804351807,
2114,2016-02-28 13:27:02.807464600,
2115,2016-02-28 13:27:36.009490967,
2116,2016-02-28 13:28:11.511657715,
2117,2016-02-28 13:29:22.015960693,
2118,2016-02-28 13:29:51.117736816,
2119,2016-02-28 13:31:27.923645020,
2120,2016-02-28 13:32:09.526184082,
2121,2016-02-28 13:32:45.528381348,
2122,2016-02-28 13:33:23.030670166,
2123,2016-02-28 13:35:19.537780762,
2124,2016-02-28 14:26:21.804962158,
2125,2016-02-28 14:26:22.404998779,
2126,2016-02-28 14:29:09.215179443,
2127,2016-02-28 14:29:44.017303467,
2128,2016-02-28 14:31:15.722900391,
2129,2016-02-28 14:32:32.627593994,
2130,2016-02-28 14:32:33.227630615,
2131,2016-02-28 14:33:34.731384277,
2132,2016-02-28 14:34:28.834686279,
2133,2016-02-28 14:35:54.139892578,
2134,2016-02-28 14:36:23.441680908,
2135,2016-02-28 15:25:26.201568604,
2136,2016-02-28 15:27:43.909973145,
2137,2016-02-28 15:28:22.012298584,
2138,2016-02-28 15:29:32.416595459,
2139,2016-02-28 15:31:41.124450684,
2140,2016-02-28 15:33:05.729614258,
2141,2016-02-28 15:34:49.835968018,
2142,2016-02-28 15:36:13.241058350,
2143,2016-02-28 16:26:09.204193115,
2144,2016-02-28 16:26:56.307067871,
2145,2016-02-28 16:27:53.810577393,
2146,2016-02-28 16:28:46.713806152,
2147,2016-02-28 16:29:26.616241455,
2148,2016-02-28 16:30:06.118652344,
2149,2016-02-28 16:30:49.321289062,
2150,2016-02-28 16:33:22.130615234,
2151,2016-02-28 16:33:22.830657959,
2152,2016-02-28 16:35:21.737915039,
2153,2016-02-28 16:36:31.442169189,
2154,2016-02-28 17:26:02.603790283,
2155,2016-02-28 17:27:56.910766602,
2156,2016-02-28 17:27:57.710815430,
2157,2016-02-28 17:27:59.110900879,
2158,2016-02-28 17:29:07.515075684,
2159,2016-02-28 17:29:25.816192627,
2160,2016-02-28 17:30:44.520996094,
2161,2016-02-28 17:31:29.423736572,
2162,2016-02-28 17:34:47.735839844,
2163,2016-02-28 18:26:18.804779053,
2164,2016-02-28 18:27:22.908691406,
2165,2016-02-28 18:28:15.211883545,
2166,2016-02-28 18:32:01.925720215,
2167,2016-02-28 18:32:02.325744629,
2168,2016-02-28 18:36:23.641693115,
2169,2016-02-28 19:25:56.403411865,
2170,2016-02-28 19:30:06.718688965,
2171,2016-02-28 19:30:07.818756104,
2172,2016-02-28 19:31:52.825164795,
2173,2016-02-28 19:32:29.727416992,
2174,2016-02-28 19:32:52.328796387,
2175,2016-02-28 19:34:13.933776855,
2176,2016-02-28 19:35:06.236968994,
2177,2016-02-28 20:25:54.903320312,
2178,2016-02-28 20:26:46.006439209,
2179,2016-02-28 20:30:03.718505859,
2180,2016-02-28 20:31:03.422149658,
2181,2016-02-28 20:32:49.928649902,
2182,2016-02-28 20:34:42.435516357,
2183,2016-02-28 21:25:31.601898193,
2184,2016-02-28 21:29:15.615570068,
2185,2016-02-28 21:30:27.819976807,
2186,2016-02-28 21:31:22.223297119,
2187,2016-02-28 21:31:56.925415039,
2188,2016-02-28 21:32:46.828460693,
2189,2016-02-28 21:33:36.231475830,
2190,2016-02-28 21:34:47.135803223,
2191,2016-02-28 21:35:12.237335205,
2192,2016-02-28 22:25:25.101501465,
2193,2016-02-28 22:26:43.006256104,
2194,2016-02-28 22:27:25.508850098,
2195,2016-02-28 22:28:30.612823486,
2196,2016-02-28 22:29:11.915344238,
2197,2016-02-28 22:30:48.921264648,
2198,2016-02-28 22:33:52.032440186,
2199,2016-02-28 22:33:52.632476807,
2200,2016-02-28 22:34:26.434539795,
2201,2016-02-28 23:28:02.411102295,
2202,2016-02-28 23:29:00.914672852,
2203,2016-02-28 23:29:31.816558838,
2204,2016-02-28 23:29:54.117919922,
2205,2016-02-28 23:32:04.025848389,
2206,2016-02-28 23:33:25.230804443,
2207,2016-02-28 23:33:58.232818604,
2208,2016-02-28 23:34:25.734497070,
2209,2016-02-28 23:35:16.637603760,
2210,2016-02-29 00:29:14.615509033,
2211,2016-02-29 00:30:54.621612549,
2212,2016-02-29 00:33:14.130126952,
2213,2016-02-29 00:33:14.830169678,
2214,2016-02-29 00:34:06.633331299,
2215,2016-02-29 00:35:48.139526367,
2216,2016-02-29 00:36:15.841217041,
2217,2016-02-29 01:25:43.102600098,
2218,2016-02-29 01:26:10.804290771,
2219,2016-02-29 01:27:22.108642578,
2220,2016-02-29 01:29:36.416839600,
2221,2016-02-29 01:30:26.719909668,
2222,2016-02-29 01:34:09.433502197,
2223,2016-02-29 02:26:15.404571533,
2224,2016-02-29 02:30:05.818634033,
2225,2016-02-29 02:35:04.236846924,
2226,2016-02-29 03:29:19.015777587,
2227,2016-02-29 03:31:29.623748779,
2228,2016-02-29 03:32:28.027313232,
2229,2016-02-29 03:33:50.532348633,
2230,2016-02-29 03:34:24.834442139,
2231,2016-02-29 03:35:31.638519287,
2232,2016-02-29 04:27:50.310363770,
2233,2016-02-29 04:29:14.615509033,
2234,2016-02-29 04:34:07.833404541,
2235,2016-02-29 05:26:43.906311035,
2236,2016-02-29 05:27:43.109924316,
2237,2016-02-29 05:30:58.121826172,
2238,2016-02-29 05:33:24.730773926,
2239,2016-02-29 05:35:44.539306641,
2240,2016-02-29 05:36:09.640838623,
2241,2016-02-29 05:36:37.542541504,
2242,2016-02-29 06:26:33.805694580,
2243,2016-02-29 06:28:18.612091064,
2244,2016-02-29 06:28:51.314086914,
2245,2016-02-29 06:29:17.415679932,
2246,2016-02-29 06:30:45.121032715,
2247,2016-02-29 06:31:47.124816895,
2248,2016-02-29 06:32:11.926330566,
2249,2016-02-29 06:32:36.627838135,
2250,2016-02-29 06:33:16.030242920,
2251,2016-02-29 06:33:16.630279541,
2252,2016-02-29 06:34:01.933044434,
2253,2016-02-29 06:35:21.837921143,
2254,2016-02-29 07:29:31.416534424,
2255,2016-02-29 07:30:13.519104004,
2256,2016-02-29 07:31:25.123474121,
2257,2016-02-29 07:33:07.229705811,
2258,2016-02-29 08:25:23.701416016,
2259,2016-02-29 08:26:25.305175781,
2260,2016-02-29 08:27:15.508239746,
2261,2016-02-29 08:30:00.318298340,
2262,2016-02-29 08:30:29.120056152,
2263,2016-02-29 08:32:55.228973389,
2264,2016-02-29 08:35:26.438201904,
2265,2016-02-29 08:35:53.239837646,
2266,2016-02-29 09:27:34.509399414,
2267,2016-02-29 09:27:35.509460449,
2268,2016-02-29 09:28:10.911621094,
2269,2016-02-29 09:29:22.615997314,
2270,2016-02-29 09:29:23.716064453,
2271,2016-02-29 09:30:27.919982910,
2272,2016-02-29 09:32:16.426605225,
2273,2016-02-29 10:25:26.901611328,
2274,2016-02-29 10:25:56.303405762,
2275,2016-02-29 10:28:31.712890625,
2276,2016-02-29 10:29:12.115356445,
2277,2016-02-29 10:29:38.516967772,
2278,2016-02-29 10:30:05.118591309,
2279,2016-02-29 10:30:22.719665527,
2280,2016-02-29 10:30:36.720520020,
2281,2016-02-29 10:32:18.826751709,
2282,2016-02-29 10:32:20.426849365,
2283,2016-02-29 11:25:37.302246094,
2284,2016-02-29 11:26:28.405364990,
2285,2016-02-29 11:28:24.512451172,
2286,2016-02-29 11:28:25.512512207,
2287,2016-02-29 11:31:49.324951172,
2288,2016-02-29 11:33:52.432464600,
2289,2016-02-29 11:34:27.534606934,
2290,2016-02-29 11:35:13.737426758,
